Condition,Case,Diameter,Year,Month,Reference,Consumption,Label
205,11,0.5,10,4,0.0,10.0,NO
205,12,0.5,10,4,0.0,10.0,NO
205,13,0.5,10,4,0.0,23.0,NO
205,14,0.5,10,4,0.0,15.0,NO
205,15,0.5,10,4,0.0,9.0,NO
205,16,0.5,10,4,0.0,25.0,NO
205,17,0.5,10,4,0.0,0.0,NO
205,18,0.5,10,4,0.0,18.0,NO
205,19,0.5,10,4,0.0,10.0,NO
205,20,0.5,10,4,0.0,32.0,NO
205,21,0.5,10,4,0.0,10.0,NO
205,22,0.5,10,4,0.0,10.0,NO
206,1,0.5,10,4,382.0,1.0,NO
206,2,0.5,10,4,782.0,0.0,NO
206,3,0.5,10,4,3545.0,35.0,NO
207,1,0.5,10,4,2761.0,17.0,NO
208,1,0.5,10,4,58.0,30.0,NO
208,1,0.5,10,4,822.0,10.0,NO
209,1,0.5,10,4,179.0,0.0,NO
209,1,0.5,10,4,1496.0,3.0,NO
210,1,0.5,10,4,6.0,7.0,NO
211,1,0.75,10,4,1930.0,10.0,NO
211,2,0.75,10,4,3545.0,20.0,NO
211,3,0.75,10,4,7175.0,51.0,NO
212,1,0.75,10,4,1009.0,0.0,NO
212,1,0.75,10,4,2634.0,16.0,NO
213,1,1.0,10,4,8145.0,271.0,NO
214,1,1.0,10,4,8950.0,465.0,NO
215,1,1.0,10,4,3885.0,28.0,NO
216,1,1.5,10,4,49366.0,697.0,NO
217,1,1.5,10,4,2172.0,30.0,NO
218,1,3.0,10,4,6614.0,1048.0,NO
251,1,0.5,10,4,116.0,56.0,NO
252,1,0.5,10,4,457.0,15.0,NO
253,1,0.5,10,4,570.0,48.0,NO
254,1,0.5,10,4,93.0,34.0,NO
255,1,0.5,10,4,1139.0,17.0,NO
256,1,0.5,10,4,0.0,10.0,NO
257,1,0.75,10,4,130.0,166.0,NO
257,2,0.75,10,4,263.0,98.0,NO
257,3,0.75,10,4,1823.0,58.0,NO
258,1,1.0,10,4,6764.0,199.0,NO
262,1,3.0,10,4,6614.0,1048.0,NO
267,1,0.5,10,4,1703.0,377.0,NO
268,1,0.5,10,4,0.0,50.0,NO
269,1,0.5,10,4,0.0,10.0,NO
269,2,0.5,10,4,0.0,420.0,NO
269,3,0.5,10,4,0.0,10.0,NO
269,4,0.5,10,4,0.0,57.0,NO
269,5,0.5,10,4,0.0,10.0,NO
270,1,2.0,10,4,396.0,30.0,NO
271,1,3.0,10,4,6614.0,1048.0,NO
1,1,0.5,10,5,764.0,5.0,NO
2,1,0.5,10,5,576.0,12.0,NO
2,2,0.5,10,5,702.0,3.0,NO
2,3,0.5,10,5,1165.0,6.0,NO
2,4,0.5,10,5,1299.0,1.0,NO
2,5,0.5,10,5,1448.0,11.0,NO
2,6,0.5,10,5,2120.0,5.0,NO
2,7,0.5,10,5,3095.0,16.0,NO
3,1,0.5,10,5,6492.0,19.0,NO
4,1,0.5,10,5,42.0,3.0,NO
4,2,0.5,10,5,472.0,37.0,NO
4,3,0.5,10,5,784.0,16.0,NO
4,4,0.5,10,5,811.0,8.0,NO
4,5,0.5,10,5,875.0,3.0,NO
4,6,0.5,10,5,1107.0,5.0,NO
4,7,0.5,10,5,1170.0,13.0,NO
4,8,0.5,10,5,1209.0,14.0,NO
4,9,0.5,10,5,1430.0,26.0,NO
4,10,0.5,10,5,1498.0,8.0,NO
4,11,0.5,10,5,1717.0,9.0,NO
4,12,0.5,10,5,2209.0,11.0,NO
4,13,0.5,10,5,5368.0,24.0,NO
5,1,0.5,10,5,0.0,10.0,NO
5,2,0.5,10,5,2.0,10.0,NO
5,3,0.5,10,5,20.0,7.0,NO
5,4,0.5,10,5,67.0,4.0,NO
5,5,0.5,10,5,99.0,3.0,NO
5,6,0.5,10,5,204.0,10.0,NO
5,7,0.5,10,5,225.0,10.0,NO
5,8,0.5,10,5,263.0,10.0,NO
5,9,0.5,10,5,278.0,10.0,NO
5,10,0.5,10,5,294.0,10.0,NO
5,11,0.5,10,5,304.0,13.0,NO
5,12,0.5,10,5,324.0,10.0,NO
5,13,0.5,10,5,327.0,30.0,NO
5,14,0.5,10,5,355.0,10.0,NO
5,15,0.5,10,5,418.0,10.0,NO
5,16,0.5,10,5,498.0,10.0,NO
5,17,0.5,10,5,518.0,10.0,NO
5,18,0.5,10,5,795.0,10.0,NO
5,19,0.5,10,5,998.0,10.0,NO
5,20,0.5,10,5,1147.0,30.0,NO
6,1,0.5,10,5,7556.0,107.0,NO
7,1,0.5,10,5,339.0,1.0,NO
8,1,0.5,10,5,44.0,0.0,NO
8,2,0.5,10,5,608.0,6.0,NO
8,3,0.5,10,5,608.0,15.0,NO
8,4,0.5,10,5,608.0,14.0,NO
9,1,0.5,10,5,4.0,8.0,NO
9,2,0.5,10,5,29.0,5.0,NO
9,3,0.5,10,5,60.0,1.0,NO
9,4,0.5,10,5,164.0,10.0,NO
10,1,0.5,10,5,0.0,10.0,NO
10,2,0.5,10,5,0.0,10.0,NO
10,3,0.5,10,5,0.0,35.0,NO
10,4,0.5,10,5,0.0,65.0,NO
10,5,0.5,10,5,0.0,20.0,NO
10,6,0.5,10,5,0.0,30.0,NO
10,7,0.5,10,5,0.0,16.0,NO
10,8,0.5,10,5,0.0,10.0,NO
11,1,0.5,10,5,581.0,15.0,NO
11,1,0.5,10,5,1839.0,14.0,NO
12,1,0.5,10,5,1032.0,10.0,NO
13,1,1.0,10,5,3029.0,10.0,NO
13,1,1.0,10,5,8830.0,15.0,NO
14,1,3.0,10,5,6614.0,1300.0,NO
25,1,0.75,10,5,1043.0,0.0,NO
33,1,0.5,10,5,29.0,10.0,NO
33,2,0.5,10,5,33.0,13.0,NO
33,3,0.5,10,5,113.0,35.0,NO
33,4,0.5,10,5,784.0,10.0,NO
34,1,0.5,10,5,170.0,16.0,NO
35,1,0.5,10,5,0.0,21.0,NO
35,2,0.5,10,5,0.0,19.0,NO
35,3,0.5,10,5,0.0,30.0,NO
36,1,3.0,10,5,6614.0,1300.0,NO
85,1,0.5,10,5,4668.0,18.0,NO
86,1,0.5,10,5,108.0,7.0,NO
86,2,0.5,10,5,150.0,10.0,NO
86,3,0.5,10,5,516.0,3.0,NO
86,4,0.5,10,5,1142.0,32.0,NO
87,1,0.5,10,5,0.0,17.0,NO
88,1,3.0,10,5,6614.0,1300.0,NO
135,1,0.5,10,5,0.0,0.0,NO
136,1,0.5,10,5,2731.0,12.0,NO
137,1,0.5,10,5,0.0,26.0,NO
137,2,0.5,10,5,298.0,21.0,NO
137,3,0.5,10,5,304.0,23.0,NO
137,4,0.5,10,5,706.0,10.0,NO
138,1,0.5,10,5,2404.0,8.0,NO
139,1,0.5,10,5,125.0,8.0,NO
139,2,0.5,10,5,287.0,0.0,NO
139,3,0.5,10,5,365.0,21.0,NO
139,4,0.5,10,5,681.0,26.0,NO
140,1,0.5,10,5,0.0,15.0,NO
140,2,0.5,10,5,0.0,22.0,NO
140,3,0.5,10,5,0.0,22.0,NO
140,4,0.5,10,5,0.0,15.0,NO
140,5,0.5,10,5,0.0,21.0,NO
141,1,0.5,10,5,876.0,5.0,NO
142,1,3.0,10,5,6614.0,1300.0,NO
185,1,0.5,10,5,3364.0,27.0,NO
186,1,1.0,10,5,7380.0,387.0,NO
187,1,0.5,10,5,19349.0,498.0,NO
188,1,0.5,10,5,1258.0,30.0,NO
189,1,0.5,10,5,270.0,10.0,NO
190,1,0.5,10,5,39.0,10.0,NO
191,1,0.5,10,5,0.0,10.0,NO
192,1,0.75,10,5,957.0,44.0,NO
193,1,0.75,10,5,7667.0,154.0,NO
199,1,0.5,10,5,114.0,18.0,NO
199,2,0.5,10,5,249.0,2.0,NO
199,3,0.5,10,5,550.0,1.0,NO
199,4,0.5,10,5,863.0,10.0,NO
199,5,0.5,10,5,1705.0,21.0,NO
199,6,0.5,10,5,1768.0,13.0,NO
199,7,0.5,10,5,3394.0,13.0,NO
199,8,0.5,10,5,3517.0,18.0,NO
199,9,0.5,10,5,4226.0,15.0,NO
200,1,0.5,10,5,226.0,41.0,NO
200,2,0.5,10,5,785.0,20.0,NO
200,3,0.5,10,5,4218.0,34.0,NO
201,1,0.5,10,5,0.0,30.0,NO
201,2,0.5,10,5,0.0,11.0,NO
201,3,0.5,10,5,0.0,22.0,NO
201,4,0.5,10,5,3.0,10.0,NO
201,5,0.5,10,5,20.0,10.0,NO
201,6,0.5,10,5,37.0,3.0,NO
201,7,0.5,10,5,57.0,10.0,NO
201,8,0.5,10,5,61.0,45.0,NO
201,9,0.5,10,5,88.0,10.0,NO
201,10,0.5,10,5,99.0,10.0,NO
201,11,0.5,10,5,127.0,10.0,NO
201,12,0.5,10,5,145.0,10.0,NO
201,13,0.5,10,5,148.0,0.0,NO
201,14,0.5,10,5,166.0,0.0,NO
201,15,0.5,10,5,171.0,3.0,NO
201,16,0.5,10,5,172.0,2.0,NO
201,17,0.5,10,5,198.0,7.0,NO
201,18,0.5,10,5,200.0,10.0,NO
201,19,0.5,10,5,208.0,6.0,NO
201,20,0.5,10,5,215.0,2.0,NO
201,21,0.5,10,5,239.0,20.0,NO
201,22,0.5,10,5,291.0,16.0,NO
201,23,0.5,10,5,309.0,8.0,NO
201,24,0.5,10,5,408.0,35.0,NO
201,25,0.5,10,5,417.0,21.0,NO
201,26,0.5,10,5,524.0,10.0,NO
201,27,0.5,10,5,574.0,10.0,NO
201,28,0.5,10,5,622.0,19.0,NO
201,29,0.5,10,5,679.0,10.0,NO
201,30,0.5,10,5,772.0,40.0,NO
201,31,0.5,10,5,846.0,30.0,NO
201,32,0.5,10,5,866.0,10.0,NO
201,33,0.5,10,5,902.0,10.0,NO
201,34,0.5,10,5,1026.0,10.0,NO
201,35,0.5,10,5,1559.0,13.0,NO
201,36,0.5,10,5,2133.0,27.0,NO
201,37,0.5,10,5,2257.0,8.0,NO
201,38,0.5,10,5,5264.0,7.0,NO
202,1,0.5,10,5,107.0,3.0,NO
202,2,0.5,10,5,279.0,20.0,NO
202,3,0.5,10,5,477.0,3.0,NO
202,4,0.5,10,5,605.0,3.0,NO
202,5,0.5,10,5,810.0,23.0,NO
202,6,0.5,10,5,997.0,9.0,NO
202,7,0.5,10,5,1912.0,15.0,NO
202,8,0.5,10,5,5913.0,20.0,NO
203,1,0.5,10,5,1084.0,3.0,NO
203,1,0.5,10,5,5540.0,10.0,NO
204,1,0.5,10,5,0.0,30.0,NO
204,2,0.5,10,5,3.0,23.0,NO
204,3,0.5,10,5,7.0,10.0,NO
204,4,0.5,10,5,11.0,10.0,NO
204,5,0.5,10,5,31.0,16.0,NO
204,6,0.5,10,5,51.0,9.0,NO
204,7,0.5,10,5,95.0,1.0,NO
204,8,0.5,10,5,105.0,30.0,NO
204,9,0.5,10,5,116.0,107.0,NO
204,10,0.5,10,5,134.0,6.0,NO
204,11,0.5,10,5,193.0,30.0,NO
204,12,0.5,10,5,249.0,40.0,NO
204,13,0.5,10,5,314.0,0.0,NO
204,14,0.5,10,5,702.0,0.0,NO
204,15,0.5,10,5,702.0,1.0,NO
205,1,0.5,10,5,0.0,10.0,NO
205,2,0.5,10,5,0.0,0.0,NO
205,3,0.5,10,5,0.0,10.0,NO
205,4,0.5,10,5,0.0,10.0,NO
205,5,0.5,10,5,0.0,10.0,NO
205,6,0.5,10,5,0.0,15.0,NO
205,7,0.5,10,5,0.0,15.0,NO
205,8,0.5,10,5,0.0,23.0,NO
205,9,0.5,10,5,0.0,15.0,NO
205,10,0.5,10,5,0.0,10.0,NO
205,11,0.5,10,5,0.0,10.0,NO
205,12,0.5,10,5,0.0,10.0,NO
205,13,0.5,10,5,0.0,23.0,NO
205,14,0.5,10,5,0.0,15.0,NO
205,15,0.5,10,5,0.0,9.0,NO
205,16,0.5,10,5,0.0,25.0,NO
205,17,0.5,10,5,0.0,0.0,NO
205,18,0.5,10,5,0.0,18.0,NO
205,19,0.5,10,5,0.0,10.0,NO
205,20,0.5,10,5,0.0,32.0,NO
205,21,0.5,10,5,0.0,10.0,NO
205,22,0.5,10,5,0.0,10.0,NO
206,1,0.5,10,5,382.0,0.0,NO
206,2,0.5,10,5,782.0,0.0,NO
206,3,0.5,10,5,3545.0,31.0,NO
207,1,0.5,10,5,2761.0,16.0,NO
208,1,0.5,10,5,58.0,30.0,NO
208,1,0.5,10,5,822.0,10.0,NO
209,1,0.5,10,5,179.0,0.0,NO
209,1,0.5,10,5,1496.0,14.0,NO
210,1,0.5,10,5,6.0,6.0,NO
211,1,0.75,10,5,1930.0,10.0,NO
211,2,0.75,10,5,3545.0,29.0,NO
211,3,0.75,10,5,7175.0,49.0,NO
212,1,0.75,10,5,1009.0,9.0,NO
212,1,0.75,10,5,2634.0,15.0,NO
213,1,1.0,10,5,8145.0,308.0,NO
214,1,1.0,10,5,8950.0,375.0,NO
215,1,1.0,10,5,3885.0,17.0,NO
216,1,1.5,10,5,49366.0,533.0,NO
217,1,1.5,10,5,2172.0,50.0,NO
218,1,3.0,10,5,6614.0,1300.0,NO
251,1,0.5,10,5,116.0,55.0,NO
252,1,0.5,10,5,457.0,15.0,NO
253,1,0.5,10,5,570.0,48.0,NO
254,1,0.5,10,5,93.0,32.0,NO
255,1,0.5,10,5,1139.0,16.0,NO
256,1,0.5,10,5,0.0,10.0,NO
257,1,0.75,10,5,130.0,161.0,NO
257,2,0.75,10,5,263.0,95.0,NO
257,3,0.75,10,5,1823.0,56.0,NO
258,1,1.0,10,5,6764.0,225.0,NO
262,1,3.0,10,5,6614.0,1300.0,NO
267,1,0.5,10,5,1703.0,365.0,NO
268,1,0.5,10,5,0.0,50.0,NO
269,1,0.5,10,5,0.0,10.0,NO
269,2,0.5,10,5,0.0,420.0,NO
269,3,0.5,10,5,0.0,10.0,NO
269,4,0.5,10,5,0.0,54.0,NO
269,5,0.5,10,5,0.0,10.0,NO
270,1,2.0,10,5,396.0,30.0,NO
271,1,3.0,10,5,6614.0,1300.0,NO
1,1,0.5,10,6,764.0,8.0,NO
2,1,0.5,10,6,576.0,12.0,NO
2,2,0.5,10,6,702.0,3.0,NO
2,3,0.5,10,6,1165.0,4.0,NO
2,4,0.5,10,6,1299.0,6.0,NO
2,5,0.5,10,6,1448.0,11.0,NO
2,6,0.5,10,6,2120.0,15.0,NO
2,7,0.5,10,6,3095.0,23.0,NO
3,1,0.5,10,6,6492.0,16.0,NO
4,1,0.5,10,6,42.0,6.0,NO
4,2,0.5,10,6,472.0,37.0,NO
4,3,0.5,10,6,784.0,16.0,NO
4,4,0.5,10,6,811.0,11.0,NO
4,5,0.5,10,6,875.0,8.0,NO
4,6,0.5,10,6,1107.0,4.0,NO
4,7,0.5,10,6,1170.0,12.0,NO
4,8,0.5,10,6,1209.0,20.0,NO
4,9,0.5,10,6,1430.0,28.0,NO
4,10,0.5,10,6,1498.0,8.0,NO
4,11,0.5,10,6,1717.0,9.0,NO
4,12,0.5,10,6,2209.0,22.0,NO
4,13,0.5,10,6,5368.0,41.0,NO
5,1,0.5,10,6,0.0,10.0,NO
5,2,0.5,10,6,2.0,10.0,NO
5,3,0.5,10,6,20.0,9.0,NO
5,4,0.5,10,6,67.0,7.0,NO
5,5,0.5,10,6,99.0,2.0,NO
5,6,0.5,10,6,204.0,10.0,NO
5,7,0.5,10,6,225.0,10.0,NO
5,8,0.5,10,6,263.0,10.0,NO
5,9,0.5,10,6,278.0,10.0,NO
5,10,0.5,10,6,294.0,10.0,NO
5,11,0.5,10,6,304.0,9.0,NO
5,12,0.5,10,6,324.0,10.0,NO
5,13,0.5,10,6,327.0,30.0,NO
5,14,0.5,10,6,355.0,10.0,NO
5,15,0.5,10,6,418.0,10.0,NO
5,16,0.5,10,6,498.0,10.0,NO
5,17,0.5,10,6,518.0,10.0,NO
5,18,0.5,10,6,795.0,10.0,NO
5,19,0.5,10,6,998.0,10.0,NO
5,20,0.5,10,6,1147.0,30.0,NO
6,1,0.5,10,6,7556.0,107.0,NO
7,1,0.5,10,6,339.0,2.0,NO
8,1,0.5,10,6,44.0,0.0,NO
8,2,0.5,10,6,608.0,4.0,NO
8,3,0.5,10,6,608.0,15.0,NO
8,4,0.5,10,6,608.0,14.0,NO
9,1,0.5,10,6,4.0,10.0,NO
9,2,0.5,10,6,29.0,7.0,NO
9,3,0.5,10,6,60.0,0.0,NO
9,4,0.5,10,6,164.0,10.0,NO
10,1,0.5,10,6,0.0,10.0,NO
10,2,0.5,10,6,0.0,30.0,NO
10,3,0.5,10,6,0.0,35.0,NO
10,4,0.5,10,6,0.0,65.0,NO
10,5,0.5,10,6,0.0,20.0,NO
10,6,0.5,10,6,0.0,30.0,NO
10,7,0.5,10,6,0.0,16.0,NO
10,8,0.5,10,6,0.0,10.0,NO
11,1,0.5,10,6,581.0,15.0,NO
11,1,0.5,10,6,1839.0,12.0,NO
12,1,0.5,10,6,1032.0,10.0,NO
13,1,1.0,10,6,3029.0,10.0,NO
13,1,1.0,10,6,8830.0,15.0,NO
14,1,3.0,10,6,6614.0,999.0,NO
25,1,0.75,10,6,1043.0,0.0,NO
33,1,0.5,10,6,29.0,10.0,NO
33,2,0.5,10,6,33.0,13.0,NO
33,3,0.5,10,6,113.0,35.0,NO
33,4,0.5,10,6,784.0,10.0,NO
34,1,0.5,10,6,170.0,17.0,NO
35,1,0.5,10,6,0.0,21.0,NO
35,2,0.5,10,6,0.0,19.0,NO
35,3,0.5,10,6,0.0,30.0,NO
36,1,3.0,10,6,6614.0,999.0,NO
85,1,0.5,10,6,4668.0,16.0,NO
86,1,0.5,10,6,108.0,7.0,NO
86,2,0.5,10,6,150.0,10.0,NO
86,3,0.5,10,6,516.0,7.0,NO
86,4,0.5,10,6,1142.0,32.0,NO
87,1,0.5,10,6,0.0,14.0,NO
88,1,3.0,10,6,6614.0,999.0,NO
135,1,0.5,10,6,0.0,0.0,NO
136,1,0.5,10,6,2731.0,11.0,NO
137,1,0.5,10,6,0.0,26.0,NO
137,2,0.5,10,6,298.0,21.0,NO
137,3,0.5,10,6,304.0,23.0,NO
137,4,0.5,10,6,706.0,10.0,NO
138,1,0.5,10,6,2404.0,9.0,NO
139,1,0.5,10,6,125.0,1.0,NO
139,2,0.5,10,6,287.0,0.0,NO
139,3,0.5,10,6,365.0,21.0,NO
139,4,0.5,10,6,681.0,26.0,NO
140,1,0.5,10,6,0.0,15.0,NO
140,2,0.5,10,6,0.0,22.0,NO
140,3,0.5,10,6,0.0,22.0,NO
140,4,0.5,10,6,0.0,15.0,NO
140,5,0.5,10,6,0.0,21.0,NO
141,1,0.5,10,6,876.0,4.0,NO
142,1,3.0,10,6,6614.0,999.0,NO
185,1,0.5,10,6,3364.0,24.0,NO
186,1,1.0,10,6,7380.0,438.0,NO
187,1,0.5,10,6,19349.0,759.0,NO
188,1,0.5,10,6,1258.0,8.0,NO
189,1,0.5,10,6,270.0,10.0,NO
190,1,0.5,10,6,39.0,10.0,NO
191,1,0.5,10,6,0.0,10.0,NO
192,1,0.75,10,6,957.0,85.0,NO
193,1,0.75,10,6,7667.0,158.0,NO
199,1,0.5,10,6,114.0,18.0,NO
199,2,0.5,10,6,249.0,1.0,NO
199,3,0.5,10,6,550.0,1.0,NO
199,4,0.5,10,6,863.0,12.0,NO
199,5,0.5,10,6,1705.0,14.0,NO
199,6,0.5,10,6,1768.0,16.0,NO
199,7,0.5,10,6,3394.0,13.0,NO
199,8,0.5,10,6,3517.0,19.0,NO
199,9,0.5,10,6,4226.0,14.0,NO
200,1,0.5,10,6,226.0,22.0,NO
200,2,0.5,10,6,785.0,20.0,NO
200,3,0.5,10,6,4218.0,31.0,NO
201,1,0.5,10,6,0.0,30.0,NO
201,2,0.5,10,6,0.0,0.0,NO
201,3,0.5,10,6,0.0,22.0,NO
201,4,0.5,10,6,3.0,10.0,NO
201,5,0.5,10,6,20.0,10.0,NO
201,6,0.5,10,6,37.0,2.0,NO
201,7,0.5,10,6,57.0,10.0,NO
201,8,0.5,10,6,61.0,45.0,NO
201,9,0.5,10,6,88.0,10.0,NO
201,10,0.5,10,6,99.0,10.0,NO
201,11,0.5,10,6,127.0,10.0,NO
201,12,0.5,10,6,145.0,10.0,NO
201,13,0.5,10,6,148.0,14.0,NO
201,14,0.5,10,6,166.0,2.0,NO
201,15,0.5,10,6,171.0,3.0,NO
201,16,0.5,10,6,172.0,9.0,NO
201,17,0.5,10,6,198.0,16.0,NO
201,18,0.5,10,6,200.0,10.0,NO
201,19,0.5,10,6,208.0,7.0,NO
201,20,0.5,10,6,215.0,2.0,NO
201,21,0.5,10,6,239.0,20.0,NO
201,22,0.5,10,6,291.0,14.0,NO
201,23,0.5,10,6,309.0,14.0,NO
201,24,0.5,10,6,408.0,28.0,NO
201,25,0.5,10,6,417.0,160.0,NO
201,26,0.5,10,6,524.0,10.0,NO
201,27,0.5,10,6,574.0,10.0,NO
201,28,0.5,10,6,622.0,20.0,NO
201,29,0.5,10,6,679.0,10.0,NO
201,30,0.5,10,6,772.0,40.0,NO
201,31,0.5,10,6,846.0,30.0,NO
201,32,0.5,10,6,866.0,10.0,NO
201,33,0.5,10,6,902.0,10.0,NO
201,34,0.5,10,6,1026.0,10.0,NO
201,35,0.5,10,6,1559.0,13.0,NO
201,36,0.5,10,6,2133.0,24.0,NO
201,37,0.5,10,6,2257.0,8.0,NO
201,38,0.5,10,6,5264.0,18.0,NO
202,1,0.5,10,6,107.0,2.0,NO
202,2,0.5,10,6,279.0,17.0,NO
202,3,0.5,10,6,477.0,4.0,NO
202,4,0.5,10,6,605.0,4.0,NO
202,5,0.5,10,6,810.0,23.0,NO
202,6,0.5,10,6,997.0,8.0,NO
202,7,0.5,10,6,1912.0,12.0,NO
202,8,0.5,10,6,5913.0,20.0,NO
203,1,0.5,10,6,1084.0,3.0,NO
203,1,0.5,10,6,5540.0,10.0,NO
204,1,0.5,10,6,0.0,30.0,NO
204,2,0.5,10,6,3.0,23.0,NO
204,3,0.5,10,6,7.0,9.0,NO
204,4,0.5,10,6,11.0,10.0,NO
204,5,0.5,10,6,31.0,15.0,NO
204,6,0.5,10,6,51.0,9.0,NO
204,7,0.5,10,6,95.0,1.0,NO
204,8,0.5,10,6,105.0,30.0,NO
204,9,0.5,10,6,116.0,104.0,NO
204,10,0.5,10,6,134.0,10.0,NO
204,11,0.5,10,6,193.0,30.0,NO
204,12,0.5,10,6,249.0,40.0,NO
204,13,0.5,10,6,314.0,0.0,NO
204,14,0.5,10,6,702.0,0.0,NO
204,15,0.5,10,6,702.0,0.0,NO
205,1,0.5,10,6,0.0,10.0,NO
205,2,0.5,10,6,0.0,7.0,NO
205,3,0.5,10,6,0.0,10.0,NO
205,4,0.5,10,6,0.0,10.0,NO
205,5,0.5,10,6,0.0,10.0,NO
205,6,0.5,10,6,0.0,15.0,NO
205,7,0.5,10,6,0.0,15.0,NO
205,8,0.5,10,6,0.0,23.0,NO
205,9,0.5,10,6,0.0,15.0,NO
205,10,0.5,10,6,0.0,0.0,NO
205,11,0.5,10,6,0.0,10.0,NO
205,12,0.5,10,6,0.0,10.0,NO
205,13,0.5,10,6,0.0,23.0,NO
205,14,0.5,10,6,0.0,15.0,NO
205,15,0.5,10,6,0.0,8.0,NO
205,16,0.5,10,6,0.0,25.0,NO
205,17,0.5,10,6,0.0,0.0,NO
205,18,0.5,10,6,0.0,18.0,NO
205,19,0.5,10,6,0.0,10.0,NO
205,20,0.5,10,6,0.0,32.0,NO
205,21,0.5,10,6,0.0,10.0,NO
205,22,0.5,10,6,0.0,10.0,NO
206,1,0.5,10,6,382.0,1.0,NO
206,2,0.5,10,6,782.0,0.0,NO
206,3,0.5,10,6,3545.0,42.0,NO
207,1,0.5,10,6,2761.0,16.0,NO
208,1,0.5,10,6,58.0,30.0,NO
208,1,0.5,10,6,822.0,11.0,NO
209,1,0.5,10,6,179.0,0.0,NO
209,1,0.5,10,6,1496.0,5.0,NO
210,1,0.5,10,6,6.0,9.0,NO
211,1,0.75,10,6,1930.0,10.0,NO
211,2,0.75,10,6,3545.0,40.0,NO
211,3,0.75,10,6,7175.0,53.0,NO
212,1,0.75,10,6,1009.0,9.0,NO
212,1,0.75,10,6,2634.0,15.0,NO
213,1,1.0,10,6,8145.0,264.0,NO
214,1,1.0,10,6,8950.0,436.0,NO
215,1,1.0,10,6,3885.0,42.0,NO
216,1,1.5,10,6,49366.0,593.0,NO
217,1,1.5,10,6,2172.0,100.0,NO
218,1,3.0,10,6,6614.0,999.0,NO
251,1,0.5,10,6,116.0,56.0,NO
252,1,0.5,10,6,457.0,15.0,NO
253,1,0.5,10,6,570.0,48.0,NO
254,1,0.5,10,6,93.0,34.0,NO
255,1,0.5,10,6,1139.0,17.0,NO
256,1,0.5,10,6,0.0,10.0,NO
257,1,0.75,10,6,130.0,167.0,NO
257,2,0.75,10,6,263.0,98.0,NO
257,3,0.75,10,6,1823.0,58.0,NO
258,1,1.0,10,6,6764.0,178.0,NO
262,1,3.0,10,6,6614.0,999.0,NO
267,1,0.5,10,6,1703.0,379.0,NO
268,1,0.5,10,6,0.0,50.0,NO
269,1,0.5,10,6,0.0,10.0,NO
269,2,0.5,10,6,0.0,420.0,NO
269,3,0.5,10,6,0.0,10.0,NO
269,4,0.5,10,6,0.0,56.0,NO
269,5,0.5,10,6,0.0,10.0,NO
270,1,2.0,10,6,396.0,30.0,NO
271,1,3.0,10,6,6614.0,999.0,NO
1,1,0.5,10,7,764.0,44.0,NO
2,1,0.5,10,7,576.0,12.0,NO
2,2,0.5,10,7,702.0,9.0,NO
2,3,0.5,10,7,1165.0,5.0,NO
2,4,0.5,10,7,1299.0,7.0,NO
2,5,0.5,10,7,1448.0,11.0,NO
2,6,0.5,10,7,2120.0,4.0,NO
2,7,0.5,10,7,3095.0,19.0,NO
3,1,0.5,10,7,6492.0,17.0,NO
4,1,0.5,10,7,42.0,3.0,NO
4,2,0.5,10,7,472.0,37.0,NO
4,3,0.5,10,7,784.0,16.0,NO
4,4,0.5,10,7,811.0,13.0,NO
4,5,0.5,10,7,875.0,11.0,NO
4,6,0.5,10,7,1107.0,5.0,NO
4,7,0.5,10,7,1170.0,15.0,NO
4,8,0.5,10,7,1209.0,5.0,NO
4,9,0.5,10,7,1430.0,30.0,NO
4,10,0.5,10,7,1498.0,11.0,NO
4,11,0.5,10,7,1717.0,9.0,NO
4,12,0.5,10,7,2209.0,17.0,NO
4,13,0.5,10,7,5368.0,38.0,NO
5,1,0.5,10,7,0.0,10.0,NO
5,2,0.5,10,7,2.0,10.0,NO
5,3,0.5,10,7,20.0,8.0,NO
5,4,0.5,10,7,67.0,8.0,NO
5,5,0.5,10,7,99.0,3.0,NO
5,6,0.5,10,7,204.0,10.0,NO
5,7,0.5,10,7,225.0,10.0,NO
5,8,0.5,10,7,263.0,10.0,NO
5,9,0.5,10,7,278.0,10.0,NO
5,10,0.5,10,7,294.0,10.0,NO
5,11,0.5,10,7,304.0,12.0,NO
5,12,0.5,10,7,324.0,10.0,NO
5,13,0.5,10,7,327.0,10.0,NO
5,14,0.5,10,7,355.0,10.0,NO
5,15,0.5,10,7,418.0,10.0,NO
5,16,0.5,10,7,498.0,10.0,NO
5,17,0.5,10,7,518.0,10.0,NO
5,18,0.5,10,7,795.0,10.0,NO
5,19,0.5,10,7,998.0,10.0,NO
5,20,0.5,10,7,1147.0,30.0,NO
6,1,0.5,10,7,7556.0,50.0,NO
7,1,0.5,10,7,339.0,1.0,NO
8,1,0.5,10,7,44.0,0.0,NO
8,2,0.5,10,7,608.0,4.0,NO
8,3,0.5,10,7,608.0,15.0,NO
8,4,0.5,10,7,608.0,14.0,NO
9,1,0.5,10,7,4.0,12.0,NO
9,2,0.5,10,7,29.0,8.0,NO
9,3,0.5,10,7,60.0,0.0,NO
9,4,0.5,10,7,164.0,10.0,NO
10,1,0.5,10,7,0.0,10.0,NO
